Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month)
0,0,A,0,0,0,0,22380000000.0,21780000000.0,115.67,23.29,2.42,4.85,4.96,4.72,19.38,4.25,19.84,6.91,4.44,4620000000.0,14.32,13.5,2410000000.0,1120000000.0,196000000.0,0.6,,2890000000.0,8.95,2140000000.0000002,47.39,3.23,14.0,988000000.0,599120000.0,1.53,69.75,68.34,2350000.0,322480000.0,321930000.0,0.25,87.97,,0.0,0.0,200.0
0,0,AA,0,0,0,0,8930000000.0,8750000000.0,41.34,12.89,1.5,0.77,1.96,0.75,3.88,1.86,12.9,5.49,7.71,11650000000.0,63.33,25.1,1430000000.0,2260000000.0,217000000.0,1.16,,1360000000.0,7.29,1400000000.0,20.65,1.3,24.42,1220000000.0,1130000000.0,,47.6,47.36,4120000.0,186180000.0,185750000.0,6.22,0.0,7490000.0,1.86,4.07,5760000.0
0,0,AAPL,0,0,0,0,869030000000.0,934420000000.0,17.66,12.99,1.28,3.63,6.21,3.91,12.6,21.13,26.87,10.89,37.07,239180000000.0,46.26,12.7,88190000000.0,74170000000.0,50520000000.0,9.7,12.2,77150000000.0,15.21,122400000000.0,87.3,1.24,27.59,64660000000.0,44580000000.0,1.08,171.53,167.95,35960000.0,5070000000.0,4910000000.0,0.06,63.02,42830000.0,1.46,0.82,33490000.000000004
0,0,ABBV,0,0,0,0,178570000000.0,206460000000.0,34.08,12.85,0.87,6.33,35.13,7.32,17.0,18.82,37.72,9.72,109.09,28220000000.0,17.68,13.9,21180000000.0,12140000000.0,5280000000.0,3.3,-96.3,9790000000.0,6.16,37370000000.0,733.14,1.27,3.2,9960000000.0,6450000000.0,1.49,115.21,99.87,6280000.0,1590000000.0,1590000000.0,0.07,74.09,15150000.0,2.3,1.07,12640000.0
0,0,ABC,0,0,0,0,19660000000.0,21190000000.0,20.25,12.09,1.33,0.13,6.8,0.14,8.61,0.63,1.3,3.61,39.23,155440000000.0,712.08,6.0,4550000000.0,2460000000.0,979090000.0,4.42,248.6,3040000000.0,13.83,4640000000.0,161.32,0.95,13.16,1940000000.0,2089999999.9999998,1.06,96.21,88.4,1960000.0,219670000.0,162200000.0,26.12,69.0,10620000.0,4.39,6.65,11020000.0
0,0,ABT,0,0,0,0,109010000000.0,128650000000.0,232.04,19.45,1.86,3.98,3.52,4.7,21.59,1.74,10.73,2.85,1.36,27390000000.0,15.74,42.3,15050000000.0,5960000000.0,344000000.0,0.27,,9610000000.0,5.5,27920000000.0,89.79,2.26,17.72,5570000000.0,3890000000.0,1.71,60.46,56.86,7090000.0,1750000000.0,1730000000.0,0.73,73.72,13370000.0,2.44,0.78,12100000.0
0,0,ACE,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ACI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ACN,0,0,0,0,104060000000.0,96790000000.0,28.72,22.38,2.4,2.9,10.95,2.7,16.53,9.94,14.77,15.25,41.99,35860000000.0,57.96,11.8,11030000000.0,5850000000.0,3560000000.0,5.64,11.9,3680000000.0,5.97,25200000.0,0.25,1.25,14.79,4890000000.0,3800000000.0,1.0,159.26,149.32,2250000.0,642220000.0,615370000.0,0.23,77.3,8860000.0,5.47,1.35,9210000.0
0,0,ACT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ADBE,0,0,0,0,111910000000.0,108780000000.0,60.51,30.95,1.34,14.54,12.93,14.13,39.94,24.4,31.2,10.72,23.16,7700000000.0,15.62,23.6,6290000000.0,2720000000.0,1880000000.0,3.75,46.3,6150000000.0,12.49,1870000000.0,21.71,2.12,17.55,3170000000.0,2380000000.0,0.85,206.44,180.87,2780000.0,493330000.0,490440000.0,0.36,88.4,5730000.0,1.79,1.16,4900000.0
0,0,ADI,0,0,0,0,34320000000.0,40890000000.0,43.79,16.2,2.0,6.08,3.32,7.25,17.21,13.8,29.78,6.76,9.94,5640000000.0,15.61,54.3,3060000000.0,2380000000.0,774820000.0,2.12,23.5,827550000.0,2.24,7430000000.0,71.85,1.76,27.98,1180000000.0,1430000000.0,1.05,89.89,88.87,3040000.0,369800000.0,368310000.0,0.4,89.67,7850000.0,4.24,2.56,7000000.0
0,0,ADM,0,0,0,0,23820000000.0,30700000000.0,15.28,13.66,-1.68,0.39,1.3,0.5,12.6,2.62,2.49,2.37,9.01,60830000000.0,106.9,-2.6,3510000000.0,2440000000.0,1600000000.0,2.79,85.8,804000000.0,1.44,7490000000.0,40.78,1.59,32.88,2210000000.0,643370000.0,0.98,42.47,41.77,3830000.0,558840000.0,545400000.0,2.32,79.45,12400000.0,3.68,2.22,11680000.0
0,0,ADP,0,0,0,0,51580000000.0,51450000000.0,30.07,24.24,2.08,4.03,13.1,4.02,18.88,13.47,18.63,3.52,44.48,12790000000.0,28.83,8.3,5110000000.0,2730000000.0,1720000000.0,3.87,-8.5,1780000000.0,4.01,2000000000.0,50.94,1.06,8.88,1960000000.0,1210000000.0,0.88,115.9,114.41,1820000.0,443270000.0,442570000.0,0.13,79.33,5740000.0,2.75,1.29,6350000.0
0,0,ADSK,0,0,0,0,29850000000.0,29960000000.0,,41.83,2.86,14.52,,14.57,-99.34,-27.56,-19.14,-5.52,-237.4,2060000000.0,9.37,15.7,1690000000.0,-301600000.0,-566900000.0,-2.58,,1320000000.0,6.04,1590000000.0,,0.88,-1.17,395790000.0,395790000.0,1.98,119.89,116.59,2380000.0,220270000.0,218640000.0,0.2,97.88,4680000.0,3.64,2.58,3650000.0
0,0,ADT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,AEE,0,0,0,0,13320000000.0,21870000000.0,25.65,17.16,2.85,2.23,1.85,3.67,9.08,8.77,24.43,3.6,7.26,5970000000.0,24.6,3.4,2830000000.0,2410000000.0,523000000.0,2.14,,10000000.0,0.04,8420000000.0,114.92,0.55,29.61,2100000000.0,-375120000.0,0.27,54.75,58.72,1740000.0,242640000.0,241610000.0,0.37,70.9,6630000.0,5.35,3.05,6430000.0
0,0,AEO,0,0,0,0,3570000000.0,3110000000.0,17.77,13.21,2.46,0.94,2.86,0.82,6.29,5.38,8.72,11.5,16.66,3800000000.0,21.33,12.0,1370000000.0,494540000.0,204160000.0,1.13,72.0,413610000.0,2.33,,,2.0,7.03,394430000.0,174280000.0,0.49,18.82,16.24,4260000.0,177610000.0,160930000.0,6.02,89.44,18400000.0,6.13,12.66,17360000.0
0,0,AEP,0,0,0,0,32939999999.999996,56100000000.0,17.24,16.24,3.08,2.14,1.8,3.64,10.65,12.4,22.25,3.35,10.8,15420000000.0,31.36,0.5,8970000000.0,5270000000.0,1910000000.0,3.88,7.3,376300000.0,0.76,23110000000.0,126.19,0.51,37.17,4269999999.9999995,-506780000.0,0.14,66.19,71.42,3610000.0,492290000.0,491900000.0,0.03,73.51,,0.0,0.0,2.48
0,0,AES,0,0,0,0,7130000000.0,25750000000.0,,8.31,1.12,0.68,2.89,2.45,7.49,-11.03,21.57,4.1,-2.78,10530000000.0,15.95,1005.9,2460000000.0,3440000000.0,-507000000.0,-1.76,,1370000000.0,2.08,19960000000.0,407.03,1.06,3.73,2410000000.0,-1040000000.0,1.37,10.71,10.89,9030000.0,660490000.0,658730000.0,0.35,97.95,8250000.0,1.28,1.62,8189999.999999999
0,0,AET,0,0,0,0,55580000000.0,59060000000.0,29.93,13.89,1.55,0.92,3.57,0.98,10.39,3.14,8.23,5.01,11.28,60540000000.0,181.68,-5.6,15910000000.0,5690000000.0,1900000000.0,5.68,75.5,6190000000.0,18.94,9160000000.0,57.83,0.91,47.67,-464000000.0,1100000000.0,0.58,178.12,173.6,2410000.0,326940000.0,318380000.0,0.51,88.98,2610000.0,0.89,0.85,2430000.0
0,0,AFL,0,0,0,0,35360000000.0,37610000000.0,7.86,11.23,0.87,1.62,1.44,1.73,8.45,21.11,20.17,2.06,20.43,21810000000.0,27.53,-6.9,8170000000.0,4450000000.0,4600000000.0,5.77,243.9,3550000000.0,4.55,5900000000.0,23.97,0.44,31.5,6130000000.0,202380000.0,0.77,44.26,43.13,4800000.0,779370000.0,769150000.0,2.24,70.87,6770000.0,4.7,1.73,6060000.0
0,0,AGN,0,0,0,0,53630000000.0,77670000000.0,,9.89,1.42,3.36,0.78,4.87,10.69,-25.88,-0.63,-0.05,-4.95,15940000000.0,47.76,12.0,13770000000.0,7270000000.0,-4000000000.0,-13.2,,6450000000.0,19.52,30080000000.0,40.73,1.15,208.63,5870000000.0,6240000000.0,1.34,162.66,180.38,3380000.0,327590000.0,312270000.0,0.29,90.95,8940000.0,1.67,2.67,7840000.0
0,0,AIG,0,0,0,0,50390000000.0,69100000000.0,,9.43,0.24,1.02,0.77,1.39,10.19,-12.28,5.86,0.36,-8.5,49550000000.0,53.25,6.5,15260000000.0,6780000000.0,-6090000000.0,-6.54,,12750000000.0,14.13,31640000000.0,48.15,0.59,72.49,-8580000000.0,-1950000000.0,1.15,58.62,60.57,7150000.0,902470000.0,901900000.0,0.09,89.3,25970000.0,4.94,2.83,21320000.0
0,0,AIV,0,0,0,0,6560000000.0,11140000000.0,20.3,88.42,12.66,6.61,4.07,11.23,18.82,31.83,23.17,2.33,18.24,992190000.0,6.35,1.7,651060000.0,591850000.0,306860000.0,1.96,60.8,76790000.0,0.49,4090000000.0,232.79,0.44,9.78,394140000.0,-35390000.0,0.79,39.45,42.78,1190000.0,157330000.0,155670000.0,1.03,102.26,3520000.0,4.02,3.19,3890000.0
0,0,AIZ,0,0,0,0,4780000000.0,4560000000.0,9.69,10.15,0.58,0.74,1.12,0.71,7.48,8.1,7.7,1.0,12.4,6420000000.0,116.67,-4.3,1830000000.0,609700000.0,519600000.0,9.39,899.7,1280000000.0,24.41,1070000000.0000001,24.95,0.93,81.47,530400000.0,561310000.0,0.46,88.91,95.18,52480000.0,52480000.0,51920000.0,0.81,95.64,1.76,1.76,1.74,2.24
0,0,AKAM,0,0,0,0,12480000000.0,12540000000.0,58.25,20.67,1.58,4.99,3.77,5.01,19.43,8.72,15.11,5.26,6.68,2500000000.0,14.59,7.7,1630000000.0,645300000.0,218320000.0,1.26,-79.1,711940000.0,4.19,662910000.0,20.02,2.82,19.49,800980000.0,347980000.0,-0.03,68.59,59.11,1890000.0,170030000.0,164990000.0,3.02,91.49,10460000.0,4.38,6.23,9530000.0
0,0,ALL,0,0,0,0,34330000000.0,38310000000.0,11.58,11.17,1.07,0.89,1.65,0.99,7.63,8.28,11.78,2.57,14.79,38520000000.0,106.42,6.1,14670000000.0,5020000000.0,3070000000.0,8.36,48.7,2560000000.0,7.22,6350000000.0,28.15,0.69,58.61,4310000000.0,-7900000000.0,0.97,94.72,96.83,2550000.0,354460000.0,353210000.0,0.3,79.87,5100000.0,2.48,1.42,3820000.0
0,0,ALTR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ALXN,0,0,0,0,26130000000.0,28400000000.0,59.84,13.97,0.98,7.36,2.95,8.0,19.31,12.48,27.69,4.58,5.04,3550000000.0,15.86,9.5,3100000000.0,1470000000.0,443300000.0,1.97,-67.6,1480000000.0,6.69,3230000000.0,36.33,3.1,40.01,1120000000.0,879160000.0,1.07,118.9,124.23,2130000.0,221680000.0,220600000.0,0.64,97.53,4790000.0,1.91,2.52,5230000.0
0,0,AMAT,0,0,0,0,63860000000.0,60080000000.0,22.88,13.13,0.73,4.13,7.51,3.89,12.82,18.54,27.53,15.24,35.4,15460000000.0,14.48,28.2,6530000000.0,4690000000.0,2870000000.0,2.66,-80.8,7450000000.0,7.09,5300000000.0,62.37,2.96,8.1,4280000000.0000005,2860000000.0,1.35,55.53,53.7,14220000.0,1050000000.0,1040000000.0,0.43,81.68,10950000.0,1.22,1.02,10710000.0
0,0,AMD,0,0,0,0,10910000000.0,10980000000.0,281.5,21.25,75.2,2.05,17.82,2.06,31.54,0.81,3.83,3.72,8.37,5330000000.0,5.6,33.8,1820000000.0,348000000.0,43000000.0,0.04,,1180000000.0,1.22,1400000000.0,228.31,1.76,0.63,68000000.0,111750000.0,3.25,11.88,11.97,61490000.0,969130000.0,830300000.0,0.64,72.57,173100000.0,2.61,21.82,154970000.0
0,0,AMGN,0,0,0,0,130850000000.0,124830000000.0,67.51,12.91,3.23,5.73,5.2,5.46,10.09,8.66,45.6,8.26,7.18,22850000000.0,31.26,-2.7,18780000000.0,12370000000.0,1980000000.0,2.69,,41680000000.0,57.84,35340000000.0,140.02,5.49,34.95,11180000000.0,8510000000.0,1.64,184.06,181.29,5030000.0,720560000.0,719550000.0,0.16,82.34,8029999.999999999,2.71,1.09,7900000.0
0,0,AMP,0,0,0,0,23100000000.0,24980000000.0,16.72,9.88,0.72,1.91,3.86,2.07,7.44,12.26,25.88,1.36,24.08,12070000000.0,78.36,3.2,9840000000.0,3360000000.0,1480000000.0,9.44,-54.7,3720000000.0,25.45,5710000000.0,95.28,2.49,40.9,1700000000.0,979750000.0,1.91,158.97,159.31,1050000.0,146330000.0,145810000.0,0.36,88.85,2340000.0,2.97,1.52,1750000.0
0,0,AMT,0,0,0,0,61480000000.0,82250000000.0,53.31,37.95,1.6,9.23,9.78,12.34,20.63,18.59,34.07,4.43,15.3,6660000000.0,15.56,10.7,4610000000.0,3990000000.0,1150000000.0,2.67,4.1,802100000.0,1.87,20210000000.0,254.01,0.81,14.56,2930000000.0,2800000000.0,0.96,141.01,141.71,2740000.0,431940000.0,427980000.0,0.15,91.55,6860000.0,3.25,1.62,5550000.0
0,0,AMZN,0,0,0,0,765790000000.0,781200000000.0,257.21,102.78,7.95,4.31,27.63,4.39,51.94,1.7,2.31,2.39,12.91,177870000000.0,370.55,38.2,65930000000.00001,15040000000.0,3030000000.0,6.15,147.9,30990000000.0,64.01,44150000000.0,159.32,1.04,57.25,18430000000.0,9410000000.0,1.71,1488.21,1208.96,5310000.0,484110000.0,404820000.0,16.39,61.81,5600000.0,1.44,1.41,5930000.0
0,0,AN,0,0,0,0,4410000000.0,10830000000.0,10.86,9.26,1.32,0.2,1.86,0.5,11.41,2.02,3.67,4.86,18.59,21530000000.0,220.19,3.7,3360000000.0,949600000.0,435000000.0,4.43,31.2,69200000.0,0.75,6510000000.0,274.79,0.85,25.88,540100000.0,365520000.0,1.46,52.5,51.57,91820000.0,91820000.0,61600000.0,13.25,91.92,11460000.0,9.2,18.0,13070000.0
0,0,ANF,0,0,0,0,1600000000.0,1190000000.0,235.0,26.4,2.37,0.46,1.29,0.34,4.11,0.2,2.71,2.56,0.84,3490000000.0,51.07,15.1,2029999999.9999998,289370000.0,7090000.0,0.1,52.1,675560000.0,9.91,300340000.0,23.98,2.49,18.22,,,0.66,21.38,17.25,2740000.0,68100000.0,67700000.0,0.72,107.04,0.05,0.05,0.0,0.8
0,0,ANN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,AON,0,0,0,0,35320000000.0,40710000000.0,30.47,15.74,1.29,3.53,7.75,4.07,20.62,12.26,16.32,3.87,8.55,10000000000.0,38.68,9.8,4210000000.0,1970000000.0,398000000.0,4.71,,1190000000.0,4.83,5970000000.0,128.36,1.07,18.51,734000000.0,1640000000.0,0.86,141.91,141.65,1270000.0,246180000.0,241110000.0,1.06,91.78,3180000.0,2.7,1.22,2820000.0
0,0,APA,0,0,0,0,14530000000.0,20750000000.0,11.17,27.21,0.37,2.51,1.96,3.58,6.16,22.51,12.35,2.01,18.25,5790000000.0,15.2,10.8,4310000000.0,3370000000.0,1300000000.0,3.41,,1670000000.0,4.37,8480000000.0,96.51,1.45,19.47,2430000000.0,203500000.0,1.9,37.42,41.56,4700000.0,381450000.0,380490000.0,0.18,98.53,25900000.0,7.24,6.82,26960000.0
0,0,APC,0,0,0,0,32750000000.0,43730000000.0,,38.92,3.13,2.99,3.05,3.99,11.26,-4.16,-14.51,-2.27,-1.44,10970000000.0,20.02,18.0,8430000000.0,3880000000.0,-464000000.0,-0.85,,4570000000.0,8.58,17110000000.0,124.06,1.73,20.15,4010000000.0,-898000000.0,2.03,58.41,52.23,5480000.0,532490000.0,531020000.0,0.36,90.24,0.05,0.05,0.0,1.0
0,0,APD,0,0,0,0,36400000000.0,36700000000.0,12.82,20.47,2.06,4.27,3.56,4.31,13.8,33.51,20.78,6.48,12.05,8520000000.0,39.04,17.7,2430000000.0,2660000000.0,1040000000.0,12.97,-48.4,3140000000.0,14.33,3570000000.0,34.58,2.92,46.66,1610000000.0,1360000000.0,1.04,163.79,160.33,1200000.0,218940000.0,218420000.0,0.21,89.02,2720000.0,2.77,1.26,2430000.0
0,0,APH,0,0,0,0,27810000000.0,29800000000.0,44.19,24.15,3.05,3.97,6.97,4.25,17.97,9.28,20.42,9.67,17.01,7010000000.0,22.93,17.7,2310000000.0,1660000000.0,650500000.0,2.06,,1750000000.0,5.74,3540000000.0,87.61,2.95,13.05,1140000000.0,720960000.0,0.82,90.16,88.15,1340000.0,305480000.0,304060000.0,0.38,100.27,0.23,0.23,0.0,5680000.0
0,0,APOL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ARG,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ARNA,0,0,0,0,1730000000.0,1380000000.0,,-13.37,0.69,81.25,8.34,64.72,-18.24,0.0,-374.9,-19.67,-77.45,21340000.0,0.65,-82.0,21340000.0,-75710000.0,-94530000.0,-2.77,,247080000.0,6.27,61750000.0,29.81,3.89,5.27,-66640000.0,-38600000.0,2.6,39.34,31.95,2960000.0,39400000.0,39300000.0,0.27,74.32,2770000.0,5.53,11.21,2680000.0
0,0,ARO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ATI,0,0,0,0,3240000000.0,4650000000.0,,12.75,0.45,0.92,1.86,1.32,13.07,-2.61,5.52,2.35,-4.85,3530000000.0,32.02,14.3,449000000.0,355500000.0,-91900000.0,-0.83,-82.8,141600000.0,1.13,1540000000.0,83.53,2.69,13.82,22400000.0,-45620000.0,2.35,26.89,24.97,1900000.0,125900000.0,124410000.0,18.34,0.0,0.03,0.03,0.0,
0,0,ATVI,0,0,0,0,54330000000.0,53950000000.0,198.92,23.79,1.71,7.74,5.73,7.69,24.22,3.89,19.08,4.63,2.94,7020000000.0,9.31,1.4,4520000000.0,2230000000.0,273000000.0,0.36,,4770000000.0,6.28,4390000000.0,46.4,1.78,12.49,2210000000.0,2820000000.0,0.72,71.97,66.43,6580000.0,758630000.0,715400000.0,7.49,89.1,15730000.0,2.46,2.51,12330000.0
0,0,AVB,0,0,0,0,22540000000.0,29910000000.0,25.7,34.96,14.44,10.3,2.16,13.66,21.17,40.06,37.85,2.86,8.52,2190000000.0,15.92,12.6,2160000000.0,1410000000.0,874460000.0,6.35,-1.9,67090000.0,0.49,7350000000.0,70.71,0.72,75.43,1260000000.0,1040000000.0,0.57,160.27,174.78,138100000.0,138100000.0,137250000.0,0.3,96.46,3630000.0,6.26,3.58,3480000.0
0,0,AVP,0,0,0,0,1290000000.0,2310000000.0,,9.45,0.14,0.23,,0.4,5.54,0.38,5.84,5.86,,5720000000.0,13.0,0.0,3510000000.0,416100000.0,-1400000.0,-0.0,,881500000.0,2.0,1900000000.0,,1.43,-1.65,262600000.00000003,211840000.0,1.32,2.61,2.33,4830000.0,440370000.0,437850000.0,0.39,85.76,,0.0,0.0,300.0
0,0,AVY,0,0,0,0,9700000000.0,11150000000.0,35.19,17.18,1.55,1.47,9.27,1.69,12.65,4.26,11.07,9.6,28.58,6610000000.0,74.9,11.9,1810000000.0,881300000.0,281800000.0,3.13,,246700000.0,2.81,1580000000.0,151.18,1.13,11.89,650100000.0,419560000.0,1.36,116.12,110.11,88100000.0,88100000.0,87270000.0,0.68,89.63,1590000.0,2.29,2.02,1900000.0
0,0,AXP,0,0,0,0,81500000000.0,110550000000.0,31.9,11.95,1.32,2.68,4.46,3.63,,8.98,24.82,1.61,14.13,30470000000.0,34.5,8.3,,,2630000000.0,2.97,,33049999999.999996,38.42,61920000000.0,339.71,1.77,21.22,13540000000.0,,0.97,96.15,95.02,3870000.0,860280000.0,705920000.0,0.25,85.56,11500000.0,3.38,1.54,14010000.0
0,0,AZO,0,0,0,0,17440000000.0,22180000000.0,13.73,11.35,1.13,1.57,,1.99,9.27,12.0,18.47,14.04,,11130000000.0,400.66,5.4,5740000000.0,2390000000.0,1340000000.0,47.22,22.1,320460000.0,11.91,5040000000.0,,0.98,-48.83,1760000000.0,940790000.0,0.72,697.2,662.61,26900000.0,26900000.0,26740000.0,0.69,99.98,,,0.0,
0,0,BA,0,0,0,0,197950000000.0,199820000000.0,25.1,20.21,1.51,2.12,560.9,2.14,16.48,8.78,10.76,6.89,1271.84,93390000000.0,155.01,8.9,17330000000.0,12120000000.0,8189999999.999999,13.43,92.0,9990000000.0,16.98,11120000000.0,2698.3,1.16,0.6,13340000000.0,9740000000.0,1.63,346.27,294.83,5930000.0,587220000.0,546350000.0,0.1,72.21,6220000.0,2.04,1.13,6630000.0
0,0,BAC,0,0,0,0,325840000000.0,284210000000.0,20.44,11.1,0.84,3.88,1.34,3.38,,21.72,34.8,0.82,6.84,83960000000.0,8.23,1.1,,,16620000000.000002,1.56,-45.4,522179999999.99994,49.65,471230000000.0,,,23.8,10400000000.0,,1.59,31.83,28.71,71440000.0,10220000000.0,9810000000.0,0.08,70.99,121670000.0,1.9,1.22,128020000.00000001
0,0,BAX,0,0,0,0,35900000000.0,36260000000.0,51.64,21.17,1.83,3.4,3.94,3.43,16.09,6.79,14.31,5.78,8.32,10560000000.0,19.45,4.9,4460000000.0,2250000000.0,724000000.0,1.29,,3390000000.0,6.28,3510000000.0,38.53,2.58,16.85,1840000000.0,1070000000.0000001,1.04,67.26,65.6,3170000.0,540140000.0,503280000.0,0.14,87.71,4780000.0,1.98,0.89,5540000.0
0,0,BBBY,0,0,0,0,3120000000.0,4040000000.0,6.22,7.85,-0.38,0.26,1.1,0.33,3.44,4.11,7.16,7.55,18.63,12170000000.0,86.22,-0.0,4580000000.0,1170000000.0,499540000.0,3.52,-51.5,453100000.0,3.28,1490000000.0,54.28,1.67,19.9,789450000.0,669650000.0,0.97,22.03,22.51,4000000.0,142410000.0,133780000.0,3.51,94.87,22930000.0,6.48,16.47,21000000.0
0,0,BBRY,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,BBT,0,0,0,0,42540000000.0,68680000000.00001,19.97,12.88,1.97,3.95,1.61,6.38,,22.23,38.33,1.1,8.1,10770000000.0,13.48,5.1,,,2220000000.0,2.74,3.5,3160000000.0,4.05,29300000000.0,,,34.01,4630000000.0,,1.08,54.56,50.12,3860000.0,777360000.0,775010000.0,0.4,64.93,,0.0,0.0,1.5
0,0,BBY,0,0,0,0,20010000000.0,18530000000.0,20.97,12.79,0.87,0.47,5.49,0.44,7.3,2.37,4.4,8.61,24.01,42150000000.0,140.32,14.0,9440000000.0,2540000000.0,999000000.0,3.26,-40.0,3130000000.0,10.81,1360000000.0,37.51,1.26,12.46,2140000000.0000002,1160000000.0,0.14,71.93,63.94,3650000.0,292330000.0,252530000.0,14.83,87.52,33930000.0,10.33,17.04,31910000.0
0,0,BCR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,BDX,0,0,0,0,58170000000.0,80140000000.0,169.64,17.34,1.43,4.75,2.74,6.54,23.67,3.28,18.51,3.56,2.79,12250000000.0,54.89,5.4,5940000000.0,3380000000.0,294000000.0,1.29,,1210000000.0,4.54,22800000000.0,107.3,1.54,79.8,2560000000.0,1120000000.0,1.17,223.29,216.56,1430000.0,266240000.0,265420000.00000003,0.25,85.87,12530000.0,9.14,5.96,13730000.0
0,0,BEAM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,BEN,0,0,0,0,21350000000.0,9790000000.0,32.4,11.41,1.97,3.31,1.82,1.52,4.25,10.44,35.22,8.28,5.84,6450000000.0,11.61,3.5,6340000000.0,2300000000.0,662800000.0,1.19,,12470000000.0,22.61,1100000000.0,7.67,5.76,21.28,1010000000.0,2760000000.0,1.49,39.41,42.37,3230000.0,551700000.0,322060000.0,41.68,48.06,8560000.0,3.68,2.54,8130000.000000001
0,0,BF-B,0,0,0,0,25790000000.0,30610000000.0,35.4,29.92,2.92,8.04,23.85,9.54,25.94,23.43,34.77,14.47,63.06,3210000000.0,6.68,8.7,2020000000.0,1180000000.0,752000000.0,1.55,4.4,287000000.0,0.55,2100000000.0,174.6,1.78,2.3,756000000.0,1010000000.0,0.7,54.39,49.73,1150000.0,302570000.0,260970000.00000003,,,3910000.0,8.2,3.6,3870000.0
0,0,BHI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,BIG,0,0,0,0,1920000000.0,2120000000.0,10.44,8.7,0.85,0.36,2.86,0.4,5.09,3.6,5.66,11.44,28.76,5270000000.0,123.1,4.0,2100000000.0,415450000.0,189830000.0,4.38,16.4,51180000.0,1.22,199800000.0,29.84,1.73,15.99,250370000.0,182800000.0,0.71,54.62,54.39,1350000.0,42030000.0,41540000.0,1.12,127.11,,,0.0,1.2
0,0,BIIB,0,0,0,0,58660000000.0,61420000000.0,23.26,10.57,1.57,4.78,4.65,5.0,9.11,20.69,46.36,15.29,21.6,12270000000.0,57.73,15.1,10640000000.0,6740000000.0,2540000000.0,11.92,,3690000000.0,17.44,5940000000.0,47.14,2.34,59.63,4550000000.0,2250000000.0,1.07,300.77,318.57,1570000.0,211560000.0,211250000.0,0.35,91.44,3400000.0,2.2,1.6,2560000.0
0,0,BK,0,0,0,0,55020000000.0,-15900000000.0,14.68,12.24,1.46,3.53,1.47,-1.02,,26.27,31.64,1.17,10.12,15570000000.0,15.05,-1.3,15560000000.0,,3870000000.0,3.72,35.1,143870000000.0,142.48,73000000000.0,,,37.21,4640000000.0,,0.96,55.9,54.2,4790000.0,1010000000.0,946950000.0,0.0,0.0,14050000.0,2.96,1.4,15740000.0
0,0,BKS,0,0,0,0,374160000.0,411570000.0,,10.96,-0.31,0.1,0.84,0.11,3.71,-3.19,0.62,0.77,-22.89,3700000000.0,51.04,-5.3,1210000000.0,110840000.0,-117870000.0,-1.63,,11500000.0,0.16,59800000.0,13.5,0.99,6.1,94860000.0,-10590000.0,1.21,4.74,6.29,1350000.0,72650000.0,59540000.0,24.65,70.71,,0.0,0.0,0.6
